active_power_w,energy_consumption_kwh,water_usage_effectiveness,carbon_intensity_gco2_kwh,inlet_temperature_c,exhaust_temperature_c,delta_t_c,fan_speed_rpm,cooling_method,cpu_utilization_percent,memory_utilization_percent,gpu_power_w,gpu_utilization_percent,gpu_temperature_c,gpu_core_frequency_mhz,num_gpus,ai_workload_type,batch_size,num_epochs,model_parameter_size_million,training_samples,job_duration_hours,job_status,rack_power_density_kw,gpu_sharing_mode,power_cap_w,manufacturer_sku_id,rack_label_color,rack_inventory_zone,environmental_waste_risk_level
6692,6.74,1.21,502,24.1,56.1,32.0,12729,hybrid,75,73,487,78,82,1766,8,fine_tuning,384,24,5582,17954568,22.33,success,16.1,full_gpu,8090,sku_c,blue,zone_d,baixo
5052,5.06,0.85,221,24.2,56.9,32.7,13923,liquid,74,66,534,76,84,1917,8,fine_tuning,512,26,2539,12638386,17.08,success,16.7,full_gpu,6154,sku_d,green,zone_b,baixo
5408,5.41,1.22,498,23.8,51.1,27.3,13891,hybrid,54,67,535,73,84,1548,4,fine_tuning,384,22,3811,10141190,25.56,success,10.3,full_gpu,7227,sku_a,blue,zone_a,baixo
4129,4.09,1.18,272,24.4,48.0,23.6,12077,hybrid,40,60,227,54,65,1396,4,inference,512,1,3415,3831936,4.16,success,12.2,mig,4786,sku_b,white,zone_a,baixo
6005,5.95,0.91,303,22.4,52.6,30.2,12092,liquid,68,81,443,75,81,1588,8,fine_tuning,768,8,7310,10338469,22.44,success,19.2,temporal_sharing,7920,sku_e,white,zone_b,baixo
4612,4.59,0.82,263,22.7,54.9,32.2,13593,hybrid,57,82,492,69,82,1651,4,fine_tuning,256,22,6935,7073917,11.68,success,12.1,full_gpu,5907,sku_c,blue,zone_c,baixo
4150,4.11,1.05,398,23.7,43.9,20.2,9795,liquid,62,70,346,73,75,1578,4,inference,512,1,3463,1969865,1.65,success,10.4,temporal_sharing,5104,sku_b,yellow,zone_a,baixo
3099,3.10,1.16,345,23.8,45.8,22.0,9053,hybrid,58,59,317,54,70,1666,4,inference,128,1,4044,3237355,3.57,success,11.9,temporal_sharing,4164,sku_a,blue,zone_a,baixo
6811,6.72,0.66,235,25.0,56.2,31.2,10102,liquid,75,91,514,88,85,1880,8,training,1536,121,17647,89607519,65.33,success,15.3,full_gpu,8035,sku_b,yellow,zone_b,baixo
8673,8.78,1.27,287,25.4,60.1,34.7,13149,immersion,74,85,474,89,86,1921,16,training,2048,96,50925,68194006,41.28,success,26.9,full_gpu,9858,sku_a,green,zone_b,baixo
5865,5.81,1.32,408,25.0,55.7,30.7,12982,hybrid,59,78,442,69,80,1543,8,fine_tuning,512,21,6050,15879668,19.11,success,13.5,full_gpu,7795,sku_b,green,zone_d,baixo
3271,3.27,0.72,467,21.9,44.1,22.2,10894,liquid,48,63,255,59,70,1388,4,inference,512,1,5651,3954199,2.31,success,12.3,full_gpu,4325,sku_c,white,zone_a,baixo
7054,7.13,0.77,250,24.7,51.2,26.5,12686,immersion,71,89,503,89,84,1904,16,training,1024,84,54316,95007767,70.81,success,27.7,full_gpu,8610,sku_e,blue,zone_a,baixo
8685,8.81,1.03,305,24.7,53.6,28.9,12875,hybrid,84,90,594,93,92,1812,16,training,2048,42,59524,86970723,121.49,success,22.8,full_gpu,10188,sku_a,blue,zone_b,baixo
8684,8.67,0.87,346,23.8,59.7,35.9,12824,liquid,86,77,457,83,82,1981,16,training,1024,80,31913,67486658,71.27,success,21.3,full_gpu,9968,sku_c,yellow,zone_d,baixo
3307,3.34,1.22,360,24.0,53.2,29.2,9857,hybrid,64,85,479,71,82,1946,4,fine_tuning,256,28,3025,9481087,10.22,success,11.9,temporal_sharing,3812,sku_c,blue,zone_c,baixo
9274,9.14,1.35,524,22.4,52.6,30.2,11969,liquid,82,77,559,91,86,1985,16,training,768,108,15454,22508658,40.07,success,22.2,full_gpu,10507,sku_b,red,zone_d,baixo
3506,3.49,1.13,362,23.1,43.1,20.0,8120,air,59,72,337,66,71,1700,4,inference,256,1,4235,2051741,1.92,success,11.1,mig,4385,sku_d,white,zone_c,baixo
5652,5.70,1.16,482,24.5,55.7,31.2,13370,liquid,72,78,349,73,78,1834,8,fine_tuning,384,23,12363,9726198,26.51,success,17.5,temporal_sharing,7453,sku_b,white,zone_b,baixo
4198,4.18,0.97,397,24.8,48.0,23.2,8536,hybrid,49,73,358,60,75,1716,4,inference,128,1,3463,2353586,4.17,success,10.5,mig,5003,sku_a,white,zone_d,baixo
5901,5.86,0.97,266,24.5,55.5,31.0,13938,hybrid,62,70,460,76,82,1899,8,fine_tuning,384,17,4941,10989239,21.64,success,17.4,full_gpu,7323,sku_b,blue,zone_b,baixo
4339,4.30,0.98,284,21.1,43.0,21.9,10487,liquid,52,64,403,58,75,1471,8,inference,256,1,5494,2162843,3.02,success,11.5,temporal_sharing,5321,sku_a,blue,zone_c,baixo
9926,10.06,0.84,351,25.2,58.0,32.8,14573,immersion,70,75,511,89,83,2113,16,training,2048,106,25544,23277407,116.84,success,32.3,full_gpu,11966,sku_c,yellow,zone_a,baixo
3585,3.57,1.05,236,21.6,49.3,27.7,11093,hybrid,49,65,225,73,67,1640,4,inference,512,1,3157,4513393,2.87,success,13.5,temporal_sharing,4382,sku_c,blue,zone_b,baixo
5113,5.18,0.94,300,24.1,52.5,28.4,12871,immersion,73,84,390,70,77,1522,8,fine_tuning,256,8,7087,15791002,8.76,success,15.3,full_gpu,6490,sku_d,white,zone_b,baixo
5961,5.95,0.80,525,23.8,53.9,30.1,10113,hybrid,65,74,451,69,82,1830,8,fine_tuning,256,16,5413,10677482,18.92,success,18.4,full_gpu,7131,sku_c,yellow,zone_d,baixo
7246,7.15,1.08,349,23.4,55.0,31.6,13889,hybrid,82,81,516,82,86,1791,8,training,512,132,32410,72824069,82.75,success,18.1,full_gpu,9772,sku_b,yellow,zone_a,baixo
4727,4.68,0.95,338,23.4,52.5,29.1,12147,liquid,61,75,373,85,75,1545,4,fine_tuning,384,15,7916,11572585,28.20,success,9.9,full_gpu,5760,sku_d,green,zone_a,baixo
5994,5.94,0.97,519,24.6,53.8,29.2,10826,hybrid,77,74,354,78,76,1722,8,fine_tuning,384,26,4816,15402650,21.43,success,17.9,full_gpu,7235,sku_a,white,zone_a,baixo
8032,8.13,0.89,328,23.2,57.5,34.3,14728,liquid,87,78,597,84,87,2027,8,training,1024,56,17605,54070855,98.34,success,20.5,full_gpu,10624,sku_c,red,zone_b,baixo
5912,5.87,0.92,449,23.9,56.1,32.2,12671,immersion,79,85,511,74,85,1568,8,fine_tuning,256,9,11189,2879381,24.14,success,14.7,full_gpu,7447,sku_c,green,zone_d,baixo
6879,6.83,0.98,455,23.1,57.2,34.1,13912,immersion,67,78,505,70,86,1853,8,training,1536,89,52175,42125940,72.19,success,15.7,full_gpu,9149,sku_a,yellow,zone_d,baixo
11800,11.90,0.89,244,23.7,54.1,30.4,14540,liquid,76,79,606,78,91,1969,16,training,768,61,41225,95048679,79.32,success,31.9,full_gpu,12000,sku_e,white,zone_c,baixo
7183,7.22,0.76,454,22.5,53.4,30.9,12625,liquid,65,80,628,91,92,2106,8,training,1536,129,17282,39526852,62.38,success,17,full_gpu,9272,sku_c,yellow,zone_b,baixo
4968,4.94,0.98,520,22.3,50.8,28.5,12409,immersion,75,72,419,86,79,1725,8,fine_tuning,384,23,7055,15251415,8.22,success,14.6,full_gpu,6767,sku_d,green,zone_d,baixo
3863,3.88,1.04,496,22.2,48.6,26.4,11028,hybrid,57,66,267,57,70,1576,4,inference,256,1,2256,4405825,4.21,success,11.8,temporal_sharing,4944,sku_b,green,zone_a,baixo
7978,7.94,1.35,457,23.4,50.9,27.5,11397,immersion,80,87,538,81,87,1966,8,training,512,98,45301,79543198,66.37,success,20.9,full_gpu,10947,sku_c,blue,zone_a,baixo
3905,3.91,0.99,302,24.2,51.0,26.8,13031,liquid,45,82,225,65,65,1649,8,inference,256,1,2391,2336994,4.09,success,11.6,full_gpu,4567,sku_d,yellow,zone_c,baixo
4914,4.98,1.22,346,23.1,45.6,22.5,10913,hybrid,69,64,490,75,83,1888,4,fine_tuning,768,17,7657,13536688,8.56,success,13.2,temporal_sharing,6007,sku_b,yellow,zone_b,baixo
4476,4.51,1.22,364,23.7,52.7,29.0,13147,liquid,60,82,386,82,77,1561,4,fine_tuning,768,24,6131,12804438,10.64,success,11.2,full_gpu,6112,sku_a,green,zone_b,baixo
10448,10.33,0.94,501,23.7,57.0,33.3,13635,liquid,70,77,501,81,84,1739,16,training,2048,110,41972,31906215,50.68,success,30.9,full_gpu,12000,sku_e,yellow,zone_a,baixo
3448,3.40,0.74,341,23.2,47.0,23.8,12800,air,51,52,355,60,71,1538,4,inference,128,1,1519,3028047,3.35,success,10.2,full_gpu,4590,sku_d,blue,zone_a,baixo
4646,4.61,0.78,310,24.5,54.5,30.0,11488,hybrid,71,81,347,73,75,1854,4,fine_tuning,512,14,9222,12718867,11.99,success,9.3,temporal_sharing,5247,sku_c,red,zone_d,baixo
8182,8.23,0.93,468,24.8,51.3,26.5,11871,immersion,78,82,648,90,92,2013,16,training,768,100,64823,28027248,37.21,success,28.7,full_gpu,10356,sku_e,green,zone_d,baixo
4023,4.06,0.81,371,23.0,48.3,25.3,8547,liquid,49,59,226,56,63,1441,4,inference,128,1,1948,2063296,2.22,success,11.2,temporal_sharing,5199,sku_e,yellow,zone_a,baixo
4056,4.11,1.08,444,22.9,44.2,21.3,10255,hybrid,45,60,321,54,72,1542,8,inference,512,1,1870,915567,1.63,success,15.5,mig,4963,sku_b,white,zone_a,baixo
5071,5.12,0.90,455,25.0,51.8,26.8,13182,air,55,86,355,71,77,1802,4,fine_tuning,384,19,4778,11987855,24.26,success,12.2,full_gpu,5999,sku_e,green,zone_b,baixo
7387,7.42,1.02,389,24.0,58.0,34.0,12940,liquid,77,82,614,88,92,1840,16,training,1536,45,29459,68473831,105.92,success,23.9,full_gpu,8727,sku_c,yellow,zone_d,baixo
8679,8.65,1.19,244,24.6,58.8,34.2,13997,liquid,79,84,625,85,91,2066,16,training,512,109,14887,39642033,105.63,success,29.8,full_gpu,11233,sku_a,white,zone_a,baixo
1155,1.15,0.92,334,20.5,31.2,10.7,6339,air,17,18,98,25,35,1147,1,idle,1,1,8,29080,0.33,success,5,mig,1400,sku_c,white,zone_d,baixo
6907,6.82,0.91,390,23.0,53.1,30.1,12839,liquid,83,91,617,91,92,2147,8,training,1024,108,58402,49022046,20.19,success,17,full_gpu,8755,sku_b,red,zone_a,baixo
3804,3.86,0.92,482,23.8,51.6,27.8,11978,hybrid,49,69,321,63,73,1571,4,inference,512,1,3377,1819872,2.41,success,12.9,full_gpu,5119,sku_e,red,zone_c,baixo
3352,3.40,0.86,520,22.9,49.0,26.1,11107,liquid,44,58,243,73,69,1547,4,inference,256,1,5688,4082712,3.52,success,9.5,mig,4241,sku_e,blue,zone_c,baixo
8986,9.11,0.95,419,22.2,54.3,32.1,13310,liquid,86,85,645,90,91,1946,16,training,512,60,36258,76233447,82.41,success,28.9,full_gpu,11416,sku_c,yellow,zone_b,baixo
4472,4.54,0.80,360,23.7,46.3,22.6,11733,hybrid,50,61,325,58,73,1387,4,inference,128,1,2291,4899009,3.38,success,10.8,full_gpu,5986,sku_b,blue,zone_d,baixo
10539,10.40,1.18,513,23.6,56.1,32.5,14890,hybrid,68,87,484,81,82,1754,16,training,768,51,29878,37911496,41.18,success,28.3,full_gpu,12000,sku_b,white,zone_c,baixo
5989,6.05,0.76,454,23.7,53.9,30.2,13147,liquid,68,73,347,86,77,1947,8,fine_tuning,768,18,5988,14114343,8.35,success,15.4,full_gpu,6914,sku_e,blue,zone_a,baixo
3319,3.34,0.83,373,22.9,45.8,22.9,11423,hybrid,47,67,287,73,68,1484,4,inference,128,1,3907,2810910,2.13,success,11.2,temporal_sharing,3903,sku_b,white,zone_d,baixo
9857,9.91,0.99,450,23.5,53.5,30.0,13748,immersion,77,84,599,93,90,1965,16,training,1536,92,29679,23026255,90.77,success,23.5,full_gpu,11150,sku_c,yellow,zone_d,baixo
6200,6.15,0.81,501,23.1,50.7,27.6,11914,liquid,70,80,513,73,81,1667,8,fine_tuning,512,13,8337,8601177,10.38,running,15.6,temporal_sharing,7591,sku_b,green,zone_c,baixo
5700,5.72,1.03,444,22.6,49.6,27.0,12991,hybrid,68,69,386,78,78,1549,4,fine_tuning,512,11,7835,13680625,11.42,success,10.2,full_gpu,6885,sku_c,red,zone_c,baixo
6088,6.14,0.87,519,24.6,52.2,27.6,10779,hybrid,58,81,497,80,84,1626,4,fine_tuning,512,18,7607,12096396,20.17,success,13.8,full_gpu,8294,sku_b,red,zone_b,baixo
3109,3.14,0.98,331,22.2,46.6,24.4,10742,air,63,52,323,52,71,1572,4,inference,512,1,3501,974133,1.37,success,11.9,full_gpu,3926,sku_b,red,zone_c,baixo
5505,5.49,0.72,288,24.0,56.1,32.1,11587,liquid,69,81,512,73,87,1898,4,fine_tuning,512,18,13842,4221672,15.37,success,10.7,full_gpu,6881,sku_b,blue,zone_d,baixo
6179,6.10,1.09,471,23.0,50.5,27.5,9165,hybrid,59,68,454,80,83,1839,8,fine_tuning,384,27,4448,15552347,19.86,running,17.4,full_gpu,8168,sku_d,yellow,zone_d,baixo
8340,8.33,1.22,422,25.3,56.9,31.6,14662,liquid,71,88,630,80,92,1763,16,training,512,105,37946,91708173,71.64,success,22.7,full_gpu,10148,sku_c,yellow,zone_d,baixo
6885,6.82,1.22,401,22.3,52.3,30.0,12049,immersion,73,84,473,78,84,2034,8,training,1536,103,52967,58207732,65.91,success,17.3,full_gpu,8979,sku_e,white,zone_a,baixo
5651,5.63,1.07,349,23.7,55.4,31.7,12884,hybrid,75,83,485,77,85,1948,8,fine_tuning,512,8,8010,12080320,12.61,success,17.5,full_gpu,7504,sku_b,red,zone_b,baixo
4366,4.36,1.14,414,24.8,46.8,22.0,8779,hybrid,44,60,407,64,78,1394,4,inference,128,1,1813,4993125,1.32,success,9.2,mig,5253,sku_a,green,zone_d,baixo
11800,11.83,0.92,362,24.0,57.1,33.1,15305,immersion,82,80,608,88,92,1908,16,training,1536,69,64596,82213648,86.14,success,26,full_gpu,12000,sku_c,red,zone_a,baixo
4753,4.75,1.13,360,23.3,51.1,27.8,11651,air,67,67,479,85,84,1569,4,fine_tuning,512,26,10261,3671437,27.26,success,13.5,full_gpu,6138,sku_d,yellow,zone_c,baixo
5896,5.91,0.80,434,24.0,52.0,28.0,11628,hybrid,69,79,351,73,78,1932,8,fine_tuning,256,28,10553,17414836,29.44,success,14.8,temporal_sharing,6918,sku_c,blue,zone_b,baixo
7243,7.14,0.80,367,25.0,57.2,32.2,14405,hybrid,73,84,635,80,92,1980,8,training,768,63,39959,81332517,88.43,success,16.7,full_gpu,8728,sku_b,green,zone_a,baixo
10377,10.43,1.24,428,24.5,55.8,31.3,14493,liquid,87,84,565,88,87,1777,16,training,2048,59,47223,56189930,106.92,success,23.8,full_gpu,12000,sku_d,green,zone_b,baixo
5951,5.91,1.06,466,24.8,51.2,26.4,9141,hybrid,70,80,517,76,83,1555,8,fine_tuning,768,11,14114,15203009,11.14,success,18.3,full_gpu,6846,sku_e,white,zone_b,baixo
4206,4.16,0.97,360,21.9,44.0,22.1,9987,hybrid,44,55,264,69,69,1481,4,inference,512,1,4296,3553324,4.16,success,10.5,mig,4755,sku_d,yellow,zone_d,baixo
8095,8.01,1.12,396,24.5,55.1,30.6,15013,immersion,70,74,582,86,90,1831,16,training,1536,44,32636,46412041,41.72,success,27.9,full_gpu,10237,sku_a,blue,zone_d,baixo
4720,4.68,0.81,451,25.3,50.6,25.3,10382,hybrid,49,66,407,64,77,1746,4,inference,128,1,2449,4227597,1.65,success,10.8,mig,6194,sku_d,white,zone_d,baixo
5704,5.73,1.23,356,22.5,50.3,27.8,13729,hybrid,69,70,480,72,82,1518,4,fine_tuning,512,14,14266,8423899,16.43,success,10.5,temporal_sharing,7427,sku_a,blue,zone_a,baixo
5049,5.08,0.77,472,23.9,56.3,32.4,12168,liquid,64,66,371,86,80,1681,4,fine_tuning,384,26,7641,4340862,25.61,success,14.6,full_gpu,5672,sku_e,red,zone_c,baixo
3563,3.51,0.90,430,23.8,46.8,23.0,10859,hybrid,44,74,246,74,69,1601,4,inference,128,1,3826,1610291,2.08,success,11.5,mig,4641,sku_a,red,zone_b,baixo
6554,6.50,1.19,301,23.8,53.6,29.8,10413,hybrid,84,77,424,84,81,1881,8,training,1024,137,29473,27011709,74.03,success,14.7,full_gpu,8435,sku_b,blue,zone_d,baixo
7300,7.29,1.21,322,22.0,54.0,32.0,12027,liquid,69,74,493,87,82,2120,8,training,2048,45,57155,66254644,61.85,running,17.9,full_gpu,9559,sku_d,green,zone_a,baixo
4522,4.57,1.05,450,23.5,48.4,24.9,11299,hybrid,51,82,410,68,79,1561,4,inference,128,1,4251,3256835,3.66,success,10.2,mig,5813,sku_a,red,zone_b,baixo
4158,4.17,1.20,451,23.9,45.4,21.5,8176,air,49,64,274,66,68,1701,4,inference,512,1,2263,3170667,4.08,success,12.8,temporal_sharing,5372,sku_d,blue,zone_d,baixo
4332,4.37,0.89,468,23.3,53.4,30.1,12872,hybrid,64,76,482,84,84,1721,4,fine_tuning,768,16,14443,10963543,22.88,success,9.8,temporal_sharing,5138,sku_a,yellow,zone_a,baixo
7061,7.05,1.08,247,24.7,53.9,29.2,11508,hybrid,78,89,580,93,86,1959,8,training,1536,85,54902,28431516,129.74,success,15,full_gpu,8243,sku_d,green,zone_d,baixo
4506,4.55,0.96,335,22.4,46.7,24.3,8427,liquid,55,73,293,74,68,1548,4,inference,128,1,5341,2137413,1.92,success,11.4,full_gpu,5409,sku_c,yellow,zone_d,baixo
4030,3.99,1.23,275,25.1,49.5,24.4,11417,liquid,53,64,277,61,71,1467,4,inference,128,1,2434,1009137,3.63,success,11.8,temporal_sharing,5042,sku_e,yellow,zone_d,baixo
7120,7.17,0.70,348,22.2,56.7,34.5,11459,liquid,72,88,475,90,82,1721,16,training,1536,67,54498,60195778,62.60,success,24.7,full_gpu,8603,sku_c,green,zone_c,baixo
3994,4.02,1.04,427,22.8,43.7,20.9,8112,air,44,64,315,57,73,1646,4,inference,512,1,2507,4230608,1.97,success,10.8,full_gpu,4960,sku_c,green,zone_c,baixo
5705,5.79,1.20,341,22.5,50.0,27.5,12360,hybrid,64,65,460,68,82,1684,4,fine_tuning,384,19,10554,10143794,17.42,success,13.2,full_gpu,7158,sku_e,red,zone_a,baixo
4743,4.79,0.85,321,21.8,45.4,23.6,13985,immersion,63,83,358,81,76,1683,4,fine_tuning,256,13,5496,12861746,8.22,success,13.1,temporal_sharing,5962,sku_e,white,zone_b,baixo
5069,5.07,0.72,269,22.7,49.4,26.7,9834,liquid,79,91,629,82,91,1856,4,training,1024,64,62254,51495193,53.60,success,11.5,full_gpu,5619,sku_d,blue,zone_d,baixo
4024,4.03,0.78,356,23.8,58.6,34.8,12069,liquid,49,78,234,73,67,1653,4,inference,256,1,5908,2112536,1.41,success,11.3,temporal_sharing,4999,sku_c,blue,zone_b,baixo
11800,11.66,0.79,546,24.1,56.5,32.4,13423,hybrid,83,89,573,89,90,1996,16,training,1536,48,59135,58139602,53.03,success,30.1,full_gpu,12000,sku_d,yellow,zone_c,baixo
9635,9.51,1.27,522,24.8,57.4,32.6,14059,immersion,80,91,562,79,89,2054,16,training,1024,118,20232,75423819,100.52,success,30.9,full_gpu,11968,sku_b,red,zone_b,baixo
4369,4.41,0.86,366,22.7,53.3,30.6,12609,hybrid,50,68,371,51,77,1644,4,inference,512,1,4459,3787788,1.90,success,10.3,full_gpu,4926,sku_e,white,zone_c,baixo
3044,3.00,1.16,256,22.2,40.9,18.7,11464,air,42,70,240,53,64,1391,4,inference,128,1,4572,3929949,1.74,success,12.6,mig,3953,sku_c,white,zone_a,baixo
10134,10.17,0.72,344,24.5,50.7,26.2,11562,hybrid,78,85,542,79,90,2036,16,training,1024,109,29905,84783422,62.83,success,28.1,full_gpu,12000,sku_c,red,zone_a,baixo
5069,5.06,0.91,492,22.4,52.7,30.3,11358,liquid,63,69,483,85,82,1735,4,fine_tuning,512,21,10361,4675124,17.14,success,11.7,full_gpu,5709,sku_b,yellow,zone_d,baixo
11800,11.79,1.24,361,25.0,55.3,30.3,15101,liquid,87,83,572,83,88,1730,16,training,1024,126,18410,36552611,110.08,success,27.7,full_gpu,12000,sku_e,yellow,zone_c,baixo
3361,3.40,1.07,386,24.7,53.8,29.1,10441,air,40,72,267,54,68,1579,4,inference,128,1,5403,3308280,4.20,success,10.9,mig,4168,sku_b,green,zone_b,baixo
6440,6.34,0.95,258,22.1,51.5,29.4,9285,liquid,65,74,433,77,78,1516,8,fine_tuning,768,16,14853,9806049,9.72,success,16.7,full_gpu,8097,sku_a,red,zone_d,baixo
6094,6.16,1.33,380,23.7,50.3,26.6,11309,liquid,82,92,462,78,81,1805,8,training,512,104,51494,78135889,68.30,success,15,full_gpu,7448,sku_e,red,zone_a,baixo
4137,4.15,1.11,318,22.3,51.2,28.9,11751,hybrid,47,63,295,51,71,1451,4,inference,128,1,5901,2084455,1.47,success,9.6,temporal_sharing,4930,sku_b,white,zone_a,baixo
11800,11.72,0.93,472,23.4,53.0,29.6,13072,hybrid,81,87,649,87,94,1911,16,training,768,40,60110,46640396,108.96,success,29,full_gpu,12000,sku_a,red,zone_c,baixo
10955,10.90,1.21,271,24.3,53.8,29.5,14168,immersion,77,80,572,85,91,1922,16,training,1024,106,32368,53752286,96.47,success,27.7,full_gpu,12000,sku_e,red,zone_c,baixo
7780,7.75,1.16,543,23.0,56.1,33.1,11627,liquid,74,76,636,80,91,1803,8,training,768,97,38691,97744348,63.02,success,18,full_gpu,10659,sku_b,yellow,zone_c,baixo
7636,7.56,1.23,423,23.8,56.8,33.0,11428,hybrid,83,89,579,91,90,2015,8,training,1536,136,46851,81716348,50.07,success,21.9,full_gpu,10037,sku_e,blue,zone_b,baixo
8591,8.55,0.86,303,24.7,57.1,32.4,14246,liquid,82,92,578,94,91,2058,8,training,1536,48,18508,73634638,126.33,success,20.8,full_gpu,10997,sku_c,yellow,zone_d,baixo
3012,3.04,0.95,418,22.8,47.7,24.9,10474,air,45,54,249,52,64,1569,4,inference,128,1,1401,4512860,2.80,success,10.4,temporal_sharing,3740,sku_e,yellow,zone_c,baixo
6414,6.33,1.19,369,22.8,55.5,32.7,10347,hybrid,87,92,625,89,91,1955,8,training,1024,138,42539,20933877,56.37,success,14.1,full_gpu,8423,sku_c,red,zone_a,baixo
4490,4.54,1.20,225,23.2,49.7,26.5,8491,hybrid,61,78,251,69,65,1710,4,inference,128,1,1604,2161316,1.56,success,10.5,full_gpu,5880,sku_a,green,zone_c,baixo
4814,4.82,0.86,332,23.8,52.1,28.3,12069,liquid,78,82,364,82,74,1871,4,fine_tuning,384,23,7711,9046960,25.95,success,9.7,temporal_sharing,5759,sku_e,red,zone_c,baixo
11130,11.13,0.98,405,25.3,56.1,30.8,15687,hybrid,83,92,555,91,89,2013,16,training,512,116,47503,64618131,60.14,success,28.3,full_gpu,12000,sku_b,yellow,zone_d,baixo
10884,10.78,0.77,489,23.0,50.9,27.9,11317,hybrid,80,78,577,93,87,1896,16,training,1024,138,13548,27047685,126.55,success,29.9,full_gpu,12000,sku_d,blue,zone_d,baixo
8350,8.42,1.21,258,25.0,56.6,31.6,11606,hybrid,80,87,588,86,92,1867,16,training,1024,93,67766,31014126,108.13,success,22.2,full_gpu,9852,sku_a,blue,zone_b,baixo
5685,5.71,0.90,486,24.9,54.5,29.6,13477,air,62,77,343,77,79,1735,8,fine_tuning,512,10,10171,5118840,22.27,success,18.8,temporal_sharing,7581,sku_a,red,zone_d,baixo
5102,5.14,1.11,286,23.3,45.8,22.5,9548,hybrid,56,61,350,52,73,1525,8,inference,128,1,2376,969094,3.44,success,17.4,mig,5726,sku_d,red,zone_a,baixo
5782,5.82,0.68,359,24.9,57.0,32.1,14134,liquid,75,72,335,86,80,1687,4,fine_tuning,768,21,14366,9576438,28.54,success,10.5,full_gpu,6733,sku_b,white,zone_b,baixo
901,0.90,1.06,204,19.8,27.8,8.0,6505,hybrid,28,25,149,25,42,990,2,idle,1,1,18,8206,0.17,success,5,mig,1113,sku_d,yellow,zone_b,baixo
4989,5.01,1.11,421,23.9,50.7,26.8,13200,immersion,79,73,496,82,82,1816,4,training,1536,32,20313,83164923,78.17,success,11.7,temporal_sharing,6603,sku_a,white,zone_d,baixo
857,0.86,0.82,402,19.6,29.1,9.5,3632,hybrid,27,33,153,24,50,891,1,idle,1,1,74,55138,0.14,running,5,none,1179,sku_d,yellow,zone_d,baixo
960,0.96,0.93,179,21.1,32.7,11.6,6887,air,27,41,118,9,39,1068,2,idle,1,1,137,71499,0.21,success,5,none,1087,sku_d,yellow,zone_c,baixo
1031,1.03,0.69,416,19.5,33.7,14.2,7163,air,24,22,129,9,38,1124,2,idle,4,1,110,43396,0.23,success,5,none,1391,sku_c,green,zone_a,baixo

